"Anxiety1: by counties, local and unitary authorities; 2011/12  – 2015/162",,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,,,,,Back to contents,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Adults aged 16 and over,,,,,,,,,,,,,,,,,,,,,,,,
,,Average (mean) ratings,,,,,,,,,,,,,,,,,,,,,,
,,2011/12,2012/13,2013/14,2014/15,2015/16,,,,,,,,,,,,,,,,,,
Area Codes,Area Names ,,,,,,,,,,,,,,,,,,,,,,,
E09000027,Richmond upon Thames,3.32,3.49,3.01,3.34,2.99,,,,,,,,,,,,,,,,,,
E09000029,Sutton,3.22,3.34,3.28,3.04,3.59,,,,,,,,,,,,,,,,,,
E09000031,Waltham Forest,3.45,2.96,3.03,2.79,2.58,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
E12000008,SOUTH EAST,3.07,3.04,2.87,2.82,2.84,,,,,,,,,,,,,,,,,,
E06000036,Bracknell Forest,2.93,3.09,2.98,3.05,2.97,,,,,,,,,,,,,,,,,,
E06000043,Brighton and Hove,3.28,3.44,3.23,3.36,3.65,,,,,,,,,,,,,,,,,,
E06000046,Isle of Wight,2.79,2.78,2.59,2.69,2.72,,,,,,,,,,,,,,,,,,
E06000035,Medway,3.19,3.00,2.79,2.80,2.93,,,,,,,,,,,,,,,,,,
E06000042,Milton Keynes,3.16,3.38,3.02,2.85,2.86,,,,,,,,,,,,,,,,,,
E06000044,Portsmouth,2.98,2.78,2.55,2.50,2.59,,,,,,,,,,,,,,,,,,
E06000038,Reading,3.00,3.41,3.08,3.11,2.84,,,,,,,,,,,,,,,,,,
E06000039,Slough,3.33,3.37,3.36,3.43,3.26,,,,,,,,,,,,,,,,,,
E06000045,Southampton,3.10,3.21,3.04,2.95,2.60,,,,,,,,,,,,,,,,,,
E06000037,West Berkshire,3.06,2.96,2.87,2.87,2.94,,,,,,,,,,,,,,,,,,
E06000040,Windsor and Maidenhead,3.21,3.04,3.09,3.06,2.98,,,,,,,,,,,,,,,,,,
E06000041,Wokingham,3.18,3.00,2.92,2.65,2.97,,,,,,,,,,,,,,,,,,
E10000002,Buckinghamshire,3.04,2.95,2.90,3.16,2.82,,,,,,,,,,,,,,,,,,
E07000004,Aylesbury Vale,2.97,3.25,2.70,3.03,2.80,,,,,,,,,,,,,,,,,,
E07000005,Chiltern,3.09,2.77,2.54,2.96,2.63,,,,,,,,,,,,,,,,,,
E07000006,South Bucks,3.02,2.84,3.21,3.18,3.03,,,,,,,,,,,,,,,,,,
E07000007,Wycombe,3.10,2.75,3.19,3.40,2.87,,,,,,,,,,,,,,,,,,
E10000011,East Sussex,2.98,3.04,2.92,2.73,2.53,,,,,,,,,,,,,,,,,,
E07000061,Eastbourne,3.34,3.33,3.39,2.70,2.42,,,,,,,,,,,,,,,,,,
E07000062,Hastings,2.92,3.19,2.57,2.58,2.66,,,,,,,,,,,,,,,,,,
E07000063,Lewes,2.91,2.66,2.87,2.81,2.96,,,,,,,,,,,,,,,,,,
E07000064,Rother,2.96,2.95,2.67,2.66,2.28,,,,,,,,,,,,,,,,,,
E07000065,Wealden,2.84,3.07,3.01,2.83,2.40,,,,,,,,,,,,,,,,,,
E10000014,Hampshire,2.93,2.65,2.77,2.69,2.66,,,,,,,,,,,,,,,,,,
E07000084,Basingstoke and Deane,2.70,2.72,2.56,2.80,2.39,,,,,,,,,,,,,,,,,,
E07000085,East Hampshire,3.28,2.95,2.98,2.69,3.02,,,,,,,,,,,,,,,,,,
E07000086,Eastleigh,2.68,2.10,3.06,2.60,2.90,,,,,,,,,,,,,,,,,,
E07000087,Fareham,3.08,2.55,2.58,2.84,2.68,,,,,,,,,,,,,,,,,,
E07000088,Gosport,3.08,2.48,2.67,2.89,2.54,,,,,,,,,,,,,,,,,,
E07000089,Hart,3.53,2.38,2.55,2.35,2.59,,,,,,,,,,,,,,,,,,
E07000090,Havant,2.71,2.86,3.09,2.76,2.16,,,,,,,,,,,,,,,,,,
E07000091,New Forest,2.58,2.65,2.91,2.76,2.82,,,,,,,,,,,,,,,,,,
E07000092,Rushmoor,2.58,2.83,2.74,2.08,3.26,,,,,,,,,,,,,,,,,,
E07000093,Test Valley,3.24,2.59,3.11,2.75,2.70,,,,,,,,,,,,,,,,,,
E07000094,Winchester,3.20,2.97,2.08,2.82,2.37,,,,,,,,,,,,,,,,,,
E10000016,Kent,3.01,3.08,2.91,2.63,2.93,,,,,,,,,,,,,,,,,,
E07000105,Ashford,2.63,2.85,2.67,2.48,2.93,,,,,,,,,,,,,,,,,,
E07000106,Canterbury,3.20,3.09,3.25,2.84,2.88,,,,,,,,,,,,,,,,,,
E07000107,Dartford,3.27,2.93,3.40,2.38,2.52,,,,,,,,,,,,,,,,,,
E07000108,Dover,3.18,3.36,3.09,3.20,3.00,,,,,,,,,,,,,,,,,,
E07000109,Gravesham,3.34,2.40,2.38,2.34,3.21,,,,,,,,,,,,,,,,,,
E07000110,Maidstone,3.14,3.21,2.76,2.89,2.76,,,,,,,,,,,,,,,,,,
E07000111,Sevenoaks,2.55,3.49,2.83,2.71,2.83,,,,,,,,,,,,,,,,,,
E07000112,Shepway,3.17,3.61,3.28,2.16,3.18,,,,,,,,,,,,,,,,,,
E07000113,Swale,2.72,2.63,2.59,2.42,3.15,,,,,,,,,,,,,,,,,,
E07000114,Thanet,3.11,3.14,2.80,3.00,3.27,,,,,,,,,,,,,,,,,,
E07000115,Tonbridge and Malling,3.15,3.02,2.72,2.52,2.82,,,,,,,,,,,,,,,,,,
E07000116,Tunbridge Wells,2.71,3.22,3.20,2.29,2.54,,,,,,,,,,,,,,,,,,
E10000025,Oxfordshire ,3.29,3.03,2.84,2.86,2.91,,,,,,,,,,,,,,,,,,
E07000177,Cherwell,3.22,3.15,2.71,2.65,2.91,,,,,,,,,,,,,,,,,,
E07000178,Oxford,3.72,3.14,3.47,3.29,3.15,,,,,,,,,,,,,,,,,,
E07000179,South Oxfordshire,3.12,3.31,2.59,2.41,2.85,,,,,,,,,,,,,,,,,,
E07000180,Vale of White Horse,3.07,2.58,2.70,2.82,2.85,,,,,,,,,,,,,,,,,,
E07000181,West Oxfordshire,3.24,2.90,2.58,3.12,2.72,,,,,,,,,,,,,,,,,,
E10000030,Surrey,3.16,3.13,2.81,2.93,2.81,,,,,,,,,,,,,,,,,,
E07000207,Elmbridge,2.72,3.23,2.80,2.99,2.62,,,,,,,,,,,,,,,,,,
E07000208,Epsom and Ewell,3.67,2.81,2.63,2.76,2.87,,,,,,,,,,,,,,,,,,
E07000209,Guildford,3.49,3.43,2.88,2.74,2.53,,,,,,,,,,,,,,,,,,
E07000210,Mole Valley,3.14,2.73,3.03,2.83,2.76,,,,,,,,,,,,,,,,,,
E07000211,Reigate and Banstead,3.04,2.90,3.08,2.69,2.47,,,,,,,,,,,,,,,,,,
E07000212,Runnymede,3.57,3.71,2.65,3.48,3.36,,,,,,,,,,,,,,,,,,
E07000213,Spelthorne,3.12,3.13,2.95,3.37,3.36,,,,,,,,,,,,,,,,,,
E07000214,Surrey Heath,2.95,3.01,2.70,3.34,3.35,,,,,,,,,,,,,,,,,,
E07000215,Tandridge,2.92,3.55,2.53,3.02,2.40,,,,,,,,,,,,,,,,,,
E07000216,Waverley,2.81,2.75,2.60,2.57,2.57,,,,,,,,,,,,,,,,,,
E07000217,Woking,3.56,3.22,2.85,2.79,3.00,,,,,,,,,,,,,,,,,,
E10000032,West Sussex,3.04,3.24,2.74,2.74,2.90,,,,,,,,,,,,,,,,,,
E07000223,Adur,3.49,2.84,2.38,2.65,3.28,,,,,,,,,,,,,,,,,,
E07000224,Arun,3.06,2.94,2.84,2.40,3.22,,,,,,,,,,,,,,,,,,
E07000225,Chichester,2.48,3.39,2.89,2.81,2.88,,,,,,,,,,,,,,,,,,
E07000226,Crawley,3.37,2.87,2.48,2.91,2.32,,,,,,,,,,,,,,,,,,
E07000227,Horsham,3.23,4.01,3.36,3.05,2.68,,,,,,,,,,,,,,,,,,
E07000228,Mid Sussex,2.84,3.00,2.32,2.69,2.75,,,,,,,,,,,,,,,,,,
E07000229,Worthing,3.04,3.48,2.71,2.73,3.28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
E12000009,SOUTH WEST,3.00,2.99,2.87,2.82,2.80,,,,,,,,,,,,,,,,,,
E06000022,Bath and North East Somerset,3.25,3.03,3.22,3.13,3.07,,,,,,,,,,,,,,,,,,
E06000028,Bournemouth,3.00,3.04,2.89,2.68,2.83,,,,,,,,,,,,,,,,,,
E06000023,"Bristol, City of",3.17,3.26,3.05,2.99,3.00,,,,,,,,,,,,,,,,,,
E06000052,Cornwall,2.96,2.94,2.89,2.90,2.81,,,,,,,,,,,,,,,,,,
E06000053,Isles of Scilly,x,x,x,x,x,,,,,,,,,,,,,,,,,,
E06000024,North Somerset,3.12,2.99,2.76,2.78,2.83,,,,,,,,,,,,,,,,,,
E06000026,Plymouth,3.21,3.14,3.10,2.84,2.82,,,,,,,,,,,,,,,,,,
E06000029,Poole,3.04,2.97,2.83,2.69,2.82,,,,,,,,,,,,,,,,,,
E06000025,South Gloucestershire,3.01,3.01,2.57,2.81,2.83,,,,,,,,,,,,,,,,,,
E06000030,Swindon,2.96,2.79,2.97,3.07,3.01,,,,,,,,,,,,,,,,,,
E06000027,Torbay,2.95,2.97,2.96,2.88,2.75,,,,,,,,,,,,,,,,,,
E06000054,Wiltshire,2.92,2.80,3.01,2.86,2.74,,,,,,,,,,,,,,,,,,
E10000008,Devon,3.01,2.90,2.78,2.77,2.65,,,,,,,,,,,,,,,,,,
E07000040,East Devon,3.18,2.66,3.00,2.61,2.47,,,,,,,,,,,,,,,,,,
E07000041,Exeter,3.21,3.16,2.44,3.11,3.08,,,,,,,,,,,,,,,,,,
E07000042,Mid Devon,3.12,3.29,2.84,2.94,2.09,,,,,,,,,,,,,,,,,,
E07000043,North Devon,2.92,2.67,3.15,3.10,2.50,,,,,,,,,,,,,,,,,,
E07000044,South Hams,2.73,3.32,2.95,2.78,2.36,,,,,,,,,,,,,,,,,,
E07000045,Teignbridge,2.81,2.85,2.13,2.39,2.98,,,,,,,,,,,,,,,,,,
E07000046,Torridge,2.85,2.75,3.22,2.36,2.72,,,,,,,,,,,,,,,,,,
E07000047,West Devon,3.20,2.47,3.01,2.89,2.74,,,,,,,,,,,,,,,,,,
E10000009,Dorset,2.84,2.94,2.77,2.49,2.58,,,,,,,,,,,,,,,,,,
E07000048,Christchurch,3.13,3.02,2.87,2.75,2.45,,,,,,,,,,,,,,,,,,
E07000049,East Dorset,3.06,3.11,2.73,2.83,2.83,,,,,,,,,,,,,,,,,,
E07000050,North Dorset,2.53,2.76,2.64,2.27,3.02,,,,,,,,,,,,,,,,,,
E07000051,Purbeck,2.52,3.59,2.81,2.19,2.33,,,,,,,,,,,,,,,,,,
E07000052,West Dorset,2.85,2.84,2.94,2.31,2.21,,,,,,,,,,,,,,,,,,
E07000053,Weymouth and Portland,2.85,2.48,2.62,2.54,2.63,,,,,,,,,,,,,,,,,,
E10000013,Gloucestershire,2.95,2.91,2.90,2.85,2.91,,,,,,,,,,,,,,,,,,
E07000078,Cheltenham,2.94,2.95,3.09,2.80,3.23,,,,,,,,,,,,,,,,,,
E07000079,Cotswold,3.02,2.60,2.70,2.73,2.52,,,,,,,,,,,,,,,,,,
E07000080,Forest of Dean,2.59,2.92,2.93,3.41,2.69,,,,,,,,,,,,,,,,,,
E07000081,Gloucester,3.06,2.81,2.96,2.60,2.72,,,,,,,,,,,,,,,,,,
E07000082,Stroud,3.09,3.20,2.97,3.00,3.09,,,,,,,,,,,,,,,,,,
E07000083,Tewkesbury,2.92,2.95,2.68,2.65,3.12,,,,,,,,,,,,,,,,,,
E10000027,Somerset ,2.89,3.18,2.69,2.79,2.69,,,,,,,,,,,,,,,,,,
E07000187,Mendip,2.61,3.25,2.59,2.73,3.00,,,,,,,,,,,,,,,,,,
E07000188,Sedgemoor,2.83,3.46,2.77,2.76,2.74,,,,,,,,,,,,,,,,,,
E07000189,South Somerset,3.09,2.91,2.52,2.86,2.50,,,,,,,,,,,,,,,,,,
E07000190,Taunton Deane,2.79,3.24,3.10,2.97,2.56,,,,,,,,,,,,,,,,,,
E07000191,West Somerset,3.31,3.08,2.19,2.23,2.92,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
W92000004,WALES,3.11,3.02,2.97,2.93,2.92,,,,,,,,,,,,,,,,,,
W06000001,Isle of Anglesey / Ynys Môn,2.79,2.94,2.79,2.80,2.57,,,,,,,,,,,,,,,,,,
W06000002,Gwynedd / Gwynedd,2.93,2.80,3.14,2.99,2.92,,,,,,,,,,,,,,,,,,
W06000003,Conwy / Conwy,3.10,2.92,2.80,2.83,2.77,,,,,,,,,,,,,,,,,,
W06000004,Denbighshire / Sir Ddinbych,2.84,3.08,2.97,2.77,2.68,,,,,,,,,,,,,,,,,,
W06000005,Flintshire / Sir y Fflint,2.81,2.79,2.90,2.62,2.55,,,,,,,,,,,,,,,,,,
W06000006,Wrexham / Wrecsam,3.12,3.03,2.83,2.85,2.87,,,,,,,,,,,,,,,,,,
W06000023,Powys / Powys,2.94,3.01,2.78,2.84,2.54,,,,,,,,,,,,,,,,,,
W06000008,Ceredigion / Ceredigion,2.88,2.87,2.90,2.78,2.94,,,,,,,,,,,,,,,,,,
W06000009,Pembrokeshire / Sir Benfro,3.08,2.70,2.53,2.66,2.86,,,,,,,,,,,,,,,,,,
W06000010,Carmarthenshire / Sir Gaerfyrddin,3.24,2.86,2.83,2.65,2.85,,,,,,,,,,,,,,,,,,
W06000011,Swansea / Abertawe,3.34,2.92,2.84,3.27,2.93,,,,,,,,,,,,,,,,,,
W06000012,Neath Port Talbot / Castell-nedd Port Talbot,3.32,3.01,3.06,3.13,3.03,,,,,,,,,,,,,,,,,,
W06000013,Bridgend / Pen-y-bont ar Ogwr,3.03,3.13,2.87,3.03,2.88,,,,,,,,,,,,,,,,,,
W06000014,Vale of Glamorgan / Bro Morgannwg,3.13,3.11,2.88,3.06,2.61,,,,,,,,,,,,,,,,,,
W06000015,Cardiff / Caerdydd,3.20,3.24,3.00,2.65,3.00,,,,,,,,,,,,,,,,,,
W06000016,Rhondda Cynon Taf / Rhondda Cynon Taf,3.22,3.10,3.14,3.07,3.14,,,,,,,,,,,,,,,,,,
W06000024,Merthyr Tydfil / Merthyr Tudful,3.49,3.38,3.12,3.29,3.60,,,,,,,,,,,,,,,,,,
W06000018,Caerphilly / Caerffili,3.16,3.40,3.29,3.20,3.15,,,,,,,,,,,,,,,,,,
W06000019,Blaenau Gwent / Blaenau Gwent,3.51,3.02,3.39,3.18,3.08,,,,,,,,,,,,,,,,,,
W06000020,Torfaen / Tor-faen,3.17,3.00,2.85,2.96,3.16,,,,,,,,,,,,,,,,,,
W06000021,Monmouthshire / Sir Fynwy,2.83,2.90,3.15,2.97,2.94,,,,,,,,,,,,,,,,,,
W06000022,Newport / Casnewydd,2.93,3.00,3.22,3.06,3.16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
S92000003,SCOTLAND,3.06,2.93,2.89,2.83,2.85,,,,,,,,,,,,,,,,,,
S12000033,Aberdeen City,3.01,2.56,2.95,2.76,2.72,,,,,,,,,,,,,,,,,,
S12000034,Aberdeenshire,2.60,2.78,2.25,2.40,2.74,,,,,,,,,,,,,,,,,,
S12000041,Angus,2.67,2.54,2.70,2.53,2.41,,,,,,,,,,,,,,,,,,
S12000035,Argyll and Bute,2.83,2.73,2.94,2.63,2.57,,,,,,,,,,,,,,,,,,
S12000036,City of Edinburgh,3.43,3.29,3.26,3.01,3.29,,,,,,,,,,,,,,,,,,
S12000005,Clackmannanshire,3.31,2.54,2.66,2.93,2.77,,,,,,,,,,,,,,,,,,
S12000006,Dumfries and Galloway,2.67,2.31,2.29,2.30,2.60,,,,,,,,,,,,,,,,,,
S12000042,Dundee City,2.76,3.15,2.79,2.76,2.85,,,,,,,,,,,,,,,,,,
S12000008,East Ayrshire,3.30,3.36,2.97,2.93,2.94,,,,,,,,,,,,,,,,,,
S12000045,East Dunbartonshire,2.84,2.93,2.88,2.88,2.73,,,,,,,,,,,,,,,,,,
S12000010,East Lothian,3.12,2.96,2.89,2.89,3.11,,,,,,,,,,,,,,,,,,
S12000011,East Renfrewshire,3.09,2.90,2.83,2.85,3.02,,,,,,,,,,,,,,,,,,
S12000014,Falkirk,3.23,3.07,2.90,2.62,2.84,,,,,,,,,,,,,,,,,,
S12000015,Fife,2.83,2.90,2.77,2.89,2.92,,,,,,,,,,,,,,,,,,
S12000046,Glasgow City,3.32,2.99,3.22,3.20,2.90,,,,,,,,,,,,,,,,,,
S12000017,Highland,2.59,2.76,2.84,2.81,2.52,,,,,,,,,,,,,,,,,,
S12000018,Inverclyde,3.29,3.13,3.18,3.21,2.81,,,,,,,,,,,,,,,,,,
S12000019,Midlothian,2.78,2.90,2.99,2.59,2.86,,,,,,,,,,,,,,,,,,
S12000020,Moray,2.75,2.86,2.58,2.37,2.77,,,,,,,,,,,,,,,,,,
S12000013,Na h-Eileanan Siar,2.47,2.64,2.49,2.10,2.26,,,,,,,,,,,,,,,,,,
S12000021,North Ayrshire,3.32,3.31,3.25,3.19,3.12,,,,,,,,,,,,,,,,,,
S12000044,North Lanarkshire,3.29,3.08,3.04,2.94,2.81,,,,,,,,,,,,,,,,,,
S12000023,Orkney Islands,2.59,2.30,2.13,2.48,1.85,,,,,,,,,,,,,,,,,,
S12000024,Perth and Kinross,3.04,2.70,2.71,2.81,2.81,,,,,,,,,,,,,,,,,,
S12000038,Renfrewshire,3.35,2.79,3.14,3.07,3.00,,,,,,,,,,,,,,,,,,
S12000026,Scottish Borders ,2.79,2.69,2.54,2.50,2.47,,,,,,,,,,,,,,,,,,
S12000027,Shetland Islands,2.33,2.36,2.22,2.32,2.56,,,,,,,,,,,,,,,,,,
S12000028,South Ayrshire,3.59,3.30,3.11,3.00,2.95,,,,,,,,,,,,,,,,,,
S12000029,South Lanarkshire,3.11,2.84,2.67,2.66,2.86,,,,,,,,,,,,,,,,,,
S12000030,Stirling,3.04,2.75,2.72,2.80,3.02,,,,,,,,,,,,,,,,,,
S12000039,West Dunbartonshire,3.01,3.12,3.02,3.09,2.88,,,,,,,,,,,,,,,,,,
S12000040,West Lothian,2.96,3.15,2.72,2.60,2.73,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
N92000002,NORTHERN IRELAND3,3.15,3.00,2.84,2.81,2.78,,,,,,,,,,,,,,,,,,
N09000001,Antrim and Newtownabbey,x,2.55,2.49,2.30,2.07,,,,,,,,,,,,,,,,,,
N09000011,Ards and North Down,x,2.96,3.08,3.06,2.84,,,,,,,,,,,,,,,,,,
N09000002,"Armagh City, Banbridge and Craigavon",x,3.16,2.97,2.50,2.54,,,,,,,,,,,,,,,,,,
N09000003,Belfast,x,3.92,3.08,3.40,3.41,,,,,,,,,,,,,,,,,,
N09000004,Causeway Coast and Glens,x,2.77,2.61,2.59,2.88,,,,,,,,,,,,,,,,,,
N09000005,Derry City and Strabane,x,3.56,3.27,3.25,2.93,,,,,,,,,,,,,,,,,,
N09000006,Fermanagh and Omagh,x,2.19,2.09,2.15,2.29,,,,,,,,,,,,,,,,,,
N09000007,Lisburn and Castlereagh,x,2.71,3.38,3.52,3.43,,,,,,,,,,,,,,,,,,
N09000008,Mid and East Antrim,x,2.80,2.50,2.31,2.17,,,,,,,,,,,,,,,,,,
N09000009,Mid Ulster,x,1.96,2.80,2.50,2.17,,,,,,,,,,,,,,,,,,
N09000010,"Newry, Mourne and Down",x,2.79,2.49,2.54,2.87,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
"1 Question: Overall, how anxious did you feel yesterday? Where 0 is 'not at all anxious' and 10 is 'completely anxious'.",,,,,,,,,,,,,,,,,,,,,,,,
"2 From July 2016 onwards there will no longer be a separate Annual Population Survey Personal Well-being dataset. For more information regarding this change, including the results of sensitivity testing to compare estimates generated between the existing and new method please see ""Personal Well-being in the UK: 2015 to 2016"".",,,,,,,,,,,,,,,,,,,,,,,,
3 Northern Ireland reformed its local government boundaries in April 2015. Estimates have been provided by the 11 newly created boundaries from 2012/13 onwards to provide a series for comparison. Data for 2011/12 are unavailable. For more information see http://www.nisra.gov.uk/archive/geography/11DC_Guidance.pdf,,,,,,,,,,,,,,,,,,,,,,,,
"Comparisons between areas must be done so with caution as these estimates are provided from a sample survey. As such, confidence intervals are produced to present the sampling variability which should be taken into account when assessing differences between areas as true differences may not exist. ",,,,,,,,,,,,,,,,,,,,,,,,
"The colour coding reflects an estimate's co-efficient of variation (CV), which indicates the quality of a figure; the smaller the CV value, the higher the quality. ",,,,,,,Key ,,,,,,,,,,,,,,,,,
"x Data have been suppressed as the CV> 20% or unavailable, or the sample size is insufficient.",,,,,,,cv <= 5% ,,,Estimate is precise ,,,,,,,,,,,,,,
,,,,,,,cv > 5% and <= 10% ,,,Estimate is reasonably precise,,,,,,,,,,,,,,
,,,,,,,cv > 10% and <= 20% ,,,Estimate is considered acceptable. ,,,,,,,,,,,,,,
"Source: Annual Population Survey, Office for National Statistics",,,,,,,cv > 20% or unavailable ,,,Estimate is not reliable ,,,,,,,,,,,,,,
